cine_index_1based,cine_frame_number,time_s,time_from_trigger_s,threshold_enhanced,area_px,area_fraction,perimeter_px,perimeter_density,euler_chi,euler_density,perimeter_mm,area_mm2,roi_area_mm2,perimeter_mm_per_mm2
255,-7346,0.0334210526315789,-0.9665789473684212,50.00851821899414,121943,0.081136953999127,44972.78978594921,0.0299234492842965,-105,-6.986362620165436e-05,771.8303111912903,35.91706806062819,442.67212768444114,1.7435710606597974
257,-7344,0.0336842105263157,-0.9663157894736842,51.58408737182617,122538,0.0815328478809364,45539.55933857091,0.0303005595335045,-106,-7.052899407024155e-05,781.55730216196,36.092319247626,442.67212768444114,1.7655444137632563
259,-7342,0.0339473684210526,-0.9660526315789474,50.94050216674805,133874,0.0890754580392407,48660.282209998375,0.0323769882589175,-77,-5.1233325881213205e-05,835.1156541445666,39.43122253469686,442.67212768444114,1.8865331741416502
261,-7340,0.0342105263157894,-0.9657894736842104,50.617958068847656,128473,0.0854818061810013,47195.35432383077,0.0314022723136642,-171,-0.0001137779055284,809.9743242062847,37.84041302045288,442.67212768444114,1.8297387017410658
263,-7338,0.0344736842105263,-0.9655263157894736,50.76726531982422,120513,0.0801854779470473,45250.92077428464,0.0301085087071933,-231,-0.0001536999776436,776.6036403154255,35.49587613221329,442.67212768444114,1.7543540506553588
265,-7336,0.0347368421052631,-0.9652631578947368,52.916290283203125,119631,0.0795986234869534,41780.48513269746,0.0277993923412814,-324,-0.0002155791894222,717.0434610611591,35.23609201972242,442.67212768444114,1.6198071127990772
267,-7334,0.035,-0.965,56.70966339111328,112074,0.0745704385040401,40140.0444404764,0.0267078958143546,-61,-4.0587439983818255e-05,688.8899518838516,33.01025467494521,442.67212768444114,1.5562081025686958
269,-7332,0.0352631578947368,-0.9647368421052632,59.1208610534668,116073,0.0772312446105202,41754.46980132705,0.0277820825756969,-125,-8.317098357339807e-05,716.5969817254777,34.18811937545653,442.67212768444114,1.6187985122847037
271,-7330,0.0355263157894736,-0.9644736842105264,58.045894622802734,120723,0.0803252051994506,43069.97946931893,0.0286573804395945,64,4.258354358957981e-05,739.1739719734464,35.55772949233016,442.67212768444114,1.6698001201023587
273,-7328,0.0357894736842105,-0.9642105263157896,53.97359085083008,117204,0.0779837756698923,43312.17456226006,0.028818529272367,-240,-0.0001596882884609,743.3305634333819,34.52124390065741,442.67212768444114,1.6791898946103632
275,-7326,0.0360526315789473,-0.9639473684210528,47.691200256347656,127184,0.0846241469983924,48052.34631460406,0.0319724872479613,-404,-0.0002688086189092,824.6821597236101,37.46075120525931,442.67212768444114,1.8629638238969606
277,-7324,0.0363157894736842,-0.9636842105263158,43.405723571777344,132431,0.0881153322048694,49775.85511604416,0.0331192546256668,-731,-0.0004863839119372,854.2612972618388,39.006201588750905,442.67212768444114,1.9297833403931837
279,-7322,0.036578947368421,-0.963421052631579,43.507301330566406,125216,0.0833147030330128,47638.81539805612,0.0316973370634229,-726,-0.0004830570725942,817.5850750747468,36.88109685902118,442.67212768444114,1.8469314509396046
281,-7320,0.0368421052631578,-0.963157894736842,49.479278564453125,107776,0.0717106874048524,42065.23448278362,0.0279888554094298,-405,-0.0002694739867778,721.930375582908,31.744322571219865,442.67212768444114,1.6308466931478824
283,-7318,0.0371052631578947,-0.9628947368421052,53.42353057861328,103792,0.069059861816401,40133.8028458098,0.0267037428578147,-108,-7.185972980741592e-05,688.782832624033,30.57087596785975,442.67212768444114,1.555966119274245
285,-7316,0.0373684210526315,-0.9626315789473684,55.559383392333984,112904,0.0751226938349674,43036.66680684048,0.0286352152643642,69,4.5910382932515727e-05,738.6022546579379,33.2547227173119,442.67212768444114,1.6685086059550842
287,-7314,0.0376315789473684,-0.9623684210526317,57.08883666992188,119165,0.0792885620601918,43937.48199463588,0.0292345887458586,16,1.0645885897394953e-05,754.062190989021,35.09883646822498,442.67212768444114,1.7034327300736547
289,-7312,0.0378947368421052,-0.9621052631578948,58.99637985229492,114107,0.0759231313808778,40471.100176917855,0.0269281696640942,26,1.7299564583266797e-05,694.571584117374,33.60905410883856,442.67212768444114,1.5690429568054924
291,-7310,0.0381578947368421,-0.961842105263158,49.898658752441406,126272,0.0840173315022409,46916.69537754022,0.0312168616045081,-548,-0.0003646215919857,805.1919341821091,37.192130898466026,442.67212768444114,1.8189352430973251
293,-7308,0.0384210526315789,-0.9615789473684212,50.90304946899414,126684,0.0842914630640988,45134.7399666934,0.0300312057308755,-365,-0.0002428592720343,774.6097264554137,37.31348130021913,442.67212768444114,1.7498497827439325
295,-7306,0.0386842105263157,-0.9613157894736842,54.13128662109375,115660,0.0769564476807937,41520.79361109381,0.0276266019470618,-224,-0.0001490424025635,712.5865930552585,34.06647443389335,442.67212768444114,1.6097390110886447
297,-7304,0.0389473684210526,-0.9610526315789474,54.797813415527344,125871,0.0837505189869375,44130.735782611286,0.0293631736068602,-142,-9.44822373393802e-05,757.3788438367071,37.07402043462381,442.67212768444114,1.710925076305244
299,-7302,0.0392105263157894,-0.9607894736842104,59.908447265625,116902,0.077782834573579,41288.33567493005,0.0274719319055404,130,8.649782291633399e-05,708.5971122589345,34.43229287801314,442.67212768444114,1.6007267409527488
301,-7300,0.0394736842105263,-0.9605263157894736,61.65929412841797,120385,0.0801003108598682,42952.63823614073,0.0285793053533773,45,2.9941554086423302e-05,737.160142701334,35.458175036523,442.67212768444114,1.665250863110177
303,-7298,0.0397368421052631,-0.9602631578947368,59.68284606933594,125430,0.0834570917568905,44630.80580440263,0.0296959041314039,72,4.790648653827728e-05,765.9611266431261,36.94412837837837,442.67212768444114,1.7303125241920394
305,-7296,0.04,-0.96,59.08366394042969,120775,0.0803598043286172,42049.97128062348,0.0279786997651407,-54,-3.592986490370796e-05,721.6684260323218,35.57304556245434,442.67212768444114,1.63025494694521
307,-7294,0.0402631578947368,-0.9597368421052632,58.34440994262695,118494,0.0788421002203698,40046.4504653433,0.0266456213906077,-18,-1.197662163456932e-05,687.2836769052161,34.90120025566106,442.67212768444114,1.5525795140984036
309,-7292,0.0405263157894736,-0.9594736842105264,53.58232116699219,128929,0.0857852139290771,44288.10035638661,0.0294678789379042,-260,-0.0001729956458326,760.0795601704187,37.97472317384952,442.67212768444114,1.7170260168542655
311,-7290,0.0407894736842105,-0.9592105263157896,54.89246368408203,129885,0.0864213056114464,43011.03938984251,0.0286181636045389,-280,-0.0001863030032044,738.1624327716214,38.256303232286335,442.67212768444114,1.667515044673923
313,-7288,0.0410526315789473,-0.9589473684210528,52.63160705566406,131531,0.0875165011231409,45447.00089734375,0.0302389741207454,-372,-0.0002475168471144,779.9687991841427,38.74111575967859,442.67212768444114,1.7619559723898937
315,-7286,0.0413157894736842,-0.9586842105263158,49.07676315307617,144150,0.0959127782568426,49910.02632998191,0.0332085278403103,-298,-0.0001982796248389,856.5639653929327,42.45791362308254,442.67212768444114,1.9349850867582392
317,-7284,0.041578947368421,-0.958421052631579,52.24571990966797,142686,0.094938679697231,49155.261827994094,0.0327063317923374,-400,-0.0002661471474348,843.6105746155743,42.026707341124904,442.67212768444114,1.9057232697897395
319,-7282,0.0418421052631578,-0.958157894736842,58.98350524902344,126466,0.0841464128687468,45160.07492374844,0.030048062797252,-295,-0.0001962835212332,775.0445290967638,37.24927162162162,442.67212768444114,1.7508320055091753
321,-7280,0.0421052631578947,-0.9578947368421052,60.77935791015625,120975,0.0804928779023346,43939.16114346196,0.0292357059975341,214,0.0001423887238776,754.0910088134688,35.63195352447041,442.67212768444114,1.703497829777579
323,-7278,0.0423684210526315,-0.9576315789473684,55.88636779785156,132003,0.0878305547571141,49310.238487396986,0.032809448281885,-13,-8.649782291633399e-06,846.2703091755968,38.88013855003652,442.67212768444114,1.9117316321728317
325,-7276,0.0426315789473684,-0.9573684210526316,56.71281433105469,122392,0.0814357041721226,44099.926691470304,0.0293426742275546,158,0.0001051281232367,756.8500932184768,36.04931643535427,442.67212768444114,1.709730624282714
327,-7274,0.0428947368421052,-0.9571052631578948,52.926490783691406,121277,0.0806938189986479,43381.59678504914,0.0288647205887768,-203,-0.0001350696773231,744.521998878546,35.72090454711468,442.67212768444114,1.6818813571413256
329,-7272,0.0431578947368421,-0.956842105263158,51.1847038269043,128211,0.0853074797994315,44823.562297163735,0.0298241581081487,-139,-9.248613373361864e-05,769.2692448297018,37.76324359021183,442.67212768444114,1.7377855905535473
331,-7270,0.0434210526315789,-0.9565789473684212,48.83818817138672,131504,0.0874985361906891,46834.34613513531,0.0311620690646094,-172,-0.0001144432733969,803.7786431300249,38.73316318480642,442.67212768444114,1.81574260691425
333,-7268,0.0436842105263157,-0.9563157894736842,50.520957946777344,136419,0.0907688192647951,45541.19476479559,0.0303016476935658,-305,-0.000202937199919,781.5853696120323,40.18082635135135,442.67212768444114,1.7656078183652564
335,-7266,0.0439473684210526,-0.9560526315789474,53.10786056518555,129564,0.0862077225256299,43048.606886316906,0.0286431598095962,-60,-3.992207211523107e-05,738.8071722381414,38.16175595325054,442.67212768444114,1.6689715164646648
337,-7264,0.0442105263157894,-0.9557894736842104,52.778846740722656,128875,0.0857492840641734,44456.90039228036,0.0295801930580043,-401,-0.0002668125153034,762.9765337594062,37.958818024105184,442.67212768444114,1.7235703041671828
339,-7262,0.0444736842105263,-0.9555263157894736,49.36573791503906,142065,0.0945254862508383,49101.11063712313,0.0326703013298861,-323,-0.0002149138215536,842.6812230965726,41.843798119065006,442.67212768444114,1.9036238570169883
341,-7260,0.0447368421052631,-0.9552631578947368,50.41926574707031,128961,0.0858065057008719,46798.10558648924,0.0311379557680003,-433,-0.0002881042870982,803.1566769573153,37.98414844777209,442.67212768444114,1.8143375801826982
343,-7258,0.045,-0.955,48.558631896972656,124553,0.0828735641361395,44734.9745981538,0.0297652146996754,-297,-0.0001976142569703,767.7488883737205,36.68581696493791,442.67212768444114,1.7343510927369938
345,-7256,0.0452631578947368,-0.9547368421052632,48.33056640625,122717,0.0816519487294135,46434.57867455466,0.0308960766414323,-428,-0.0002847774477553,796.9177691443839,36.14504187363038,442.67212768444114,1.800243835799996
347,-7254,0.0455263157894736,-0.9544736842105264,52.49053192138672,120407,0.0801149489529771,44030.65565955218,0.0292965835086924,-223,-0.0001483770346949,755.6612525355577,35.46465491234477,442.67212768444114,1.7070450233411372
349,-7252,0.0457894736842105,-0.9542105263157896,57.00402069091797,112932,0.0751413241352879,42019.36929626367,0.0279583381880327,-127,-8.450171931057243e-05,721.1432298142548,33.262969831994155,442.67212768444114,1.6290685243420653
351,-7250,0.0460526315789473,-0.9539473684210528,57.52577209472656,113253,0.0753549072211044,42966.00890657046,0.0285882017678627,-23,-1.5303460977505244e-05,737.3896123154659,33.35751711102994,442.67212768444114,1.6657692368675947
353,-7248,0.0463157894736842,-0.9536842105263158,60.06543731689453,114894,0.0764467758934559,42636.30432510622,0.0283688269332304,-221,-0.0001470462989577,731.7311688227688,33.8408569393718,442.67212768444114,1.6529867661882327
355,-7246,0.046578947368421,-0.953421052631579,59.11799621582031,123879,0.0824251061927118,45292.24754264423,0.0301360062109723,-39,-2.5949346874900197e-05,777.312897015651,36.48729713294375,442.67212768444114,1.7559562674109868
357,-7244,0.0468421052631578,-0.953157894736842,55.65092468261719,145221,0.0966253872440995,53179.32174851767,0.0353838119647233,-79,-5.256406161838757e-05,912.6721435218573,42.77336575967859,442.67212768444114,2.061733925503563
359,-7242,0.0471052631578947,-0.9528947368421052,62.4998779296875,120056,0.079881404831103,45563.66471479942,0.0303165984763071,257,0.0001709995422269,781.9710025377738,35.36127143900657,442.67212768444114,1.7664789663360099
361,-7240,0.0473684210526315,-0.9526315789473684,61.46141815185547,111561,0.0742291047874548,43733.6119369508,0.029098940160108,101,6.720215472730563e-05,750.5633399990204,32.859155752373994,442.67212768444114,1.6955287967307024
363,-7238,0.0476315789473684,-0.9523684210526316,55.66450500488281,117546,0.0782113314809491,45694.16741958512,0.0304034307828353,96,6.387531538436971e-05,784.2107111199067,34.62197651570489,442.67212768444114,1.7715384865589083
365,-7236,0.0478947368421052,-0.9521052631578948,54.02753829956055,113306,0.0753901717181395,44620.15923088965,0.0296888202434778,74,4.923722227545165e-05,765.778408422025,33.373127720964206,442.67212768444114,1.7298997622183934
367,-7234,0.0481578947368421,-0.951842105263158,58.64542770385742,89684,0.059672851926373,37426.172290750255,0.0249021724864732,187,0.0001244237914258,642.3140379628759,26.41550832724616,442.67212768444114,1.4509927275582832
369,-7232,0.0484210526315789,-0.9515789473684212,54.55670928955078,96417,0.0641527737855705,38735.99061660723,0.0257736835141851,60,3.992207211523107e-05,664.7933524742051,28.398644868517163,442.67212768444114,1.5017736850785037
371,-7230,0.0486842105263157,-0.9513157894736842,52.089111328125,106757,0.071032677546762,41606.28307655016,0.0276834838904792,-61,-4.0587439983818255e-05,714.053777124577,31.444186504747986,442.67212768444114,1.6130533920436714
373,-7228,0.0489473684210526,-0.9510526315789474,47.45582580566406,123895,0.0824357520786092,49229.511790824894,0.0327557353318488,-446,-0.0002967540693898,844.884864518211,36.49200976990504,442.67212768444114,1.9086019012258373
375,-7226,0.0492105263157894,-0.9507894736842104,51.09915542602539,116643,0.0776105042956149,43820.31460584273,0.0291566293301094,-91,-6.054847604143379e-05,752.0513452624359,34.356007067202334,442.67212768444114,1.698890212935511
377,-7224,0.0494736842105263,-0.9505263157894736,55.37303924560547,112252,0.0746888739846486,41509.5835457198,0.0276191431297572,101,6.720215472730563e-05,712.3942040954613,33.06268276113951,442.67212768444114,1.609304402836249
379,-7222,0.0497368421052631,-0.9502631578947368,58.465728759765625,100365,0.0667796461307527,37217.50829382583,0.0247633341675887,189,0.0001257545271629,638.732912610254,29.561488038714387,442.67212768444114,1.4429029357492658
381,-7220,0.05,-0.95,52.64076614379883,111921,0.0744686372201462,41838.10436099996,0.0278377303244067,-89,-5.921774030425942e-05,718.0323316009452,32.96519008400292,442.67212768444114,1.622040979532361
383,-7218,0.0502631578947368,-0.9497368421052632,48.11520767211914,120999,0.0805088467311807,43949.10854508207,0.029242324678948,-230,-0.000153034609775,754.2617277331651,35.63902247991234,442.67212768444114,1.703883485230045
385,-7216,0.0505263157894736,-0.9494736842105264,44.31208038330078,128817,0.0857106927277953,46140.733003487214,0.0307005611735806,-369,-0.0002455207435086,791.874742086875,37.94173471512052,442.67212768444114,1.7888515959409195
387,-7214,0.0507894736842105,-0.9492105263157896,45.16223907470703,132593,0.0882231217995805,47928.45692093521,0.0318900552261553,-484,-0.0003220380483961,822.5559498592934,39.05391703798392,442.67212768444114,1.858160698216926
389,-7212,0.0510526315789473,-0.9489473684210528,51.36027145385742,126264,0.0840120085592922,43155.48408667694,0.0287142724646003,-281,-0.0001869683710729,740.6414160821581,37.18977457998539,442.67212768444114,1.6731150884885266
391,-7210,0.0513157894736842,-0.9486842105263158,55.07572937011719,123598,0.0822381378216388,43127.441410096064,0.0286956137686542,-204,-0.0001357350451917,740.1601431192162,36.404531446311175,442.67212768444114,1.6720278888822189
393,-7208,0.051578947368421,-0.9484210526315788,50.97596740722656,138427,0.0921048779449181,45604.44454815764,0.03034373206711,-451,-0.0003000809087328,782.6708726508135,40.77226228999269,442.67212768444114,1.7680599787135018
